file_name,openssl_101f,gmssl,sim_value
xcbc_enc.c_cbc_enc.c,DES_xcbc_encrypt,DES_cbc_encrypt,0.9013586135573255
ocsp.c_ocsp.c,print_ocsp_summary,print_ocsp_summary,0.9012970350578515
p5_pbev2.c_p5_pbev2.c,PKCS5_pbe2_set_iv,PKCS5_pbe2_set_iv,0.9001812259096662
b_print.c_b_print.c,fmtint,fmtint,0.8995748893131286
bio_b64.c_bio_b64.c,b64_ctrl,b64_ctrl,0.8992757130467962
dsa_ossl.c_dsa_ossl.c,dsa_sign_setup,dsa_sign_setup,0.8991751814515077
pem_lib.c_pem_lib.c,PEM_read_bio,PEM_read_bio,0.8988178458342226
ca.c_ca.c,do_body,do_body,0.8986594723025993
ede_cbcm_enc.c_des_enc.c,DES_ede3_cbcm_encrypt,DES_ede3_cbc_encrypt,0.8983552321350425
ts_verify_ctx.c_ts_verify_ctx.c,TS_REQ_to_TS_VERIFY_CTX,TS_REQ_to_TS_VERIFY_CTX,0.8981523775253384
cms_smime.c_cms_smime.c,CMS_decrypt_set1_pkey,CMS_decrypt_set1_pkey,0.8977120883036933
x509_lu.c_x509_lu.c,X509_STORE_CTX_get1_issuer,X509_STORE_CTX_get1_issuer,0.8969789182821706
cbc_enc.c_xcbc_enc.c,DES_cbc_encrypt,DES_xcbc_encrypt,0.8954056309022148
nseq.c_nseq.c,nseq_main,nseq_main,0.8952643505692185
a_sign.c_a_sign.c,ASN1_sign,ASN1_sign,0.895227752222518
crl2p7.c_crl2p7.c,crl2pkcs7_main,crl2pkcs7_main,0.8950406896942326
pk7_doit.c_pk7_doit.c,PKCS7_dataFinal,PKCS7_dataFinal,0.8942213715025193
randfile.c_randfile.c,RAND_load_file,RAND_load_file,0.893920356990461
asn1_gen.c_asn1_gen.c,asn1_multi,asn1_multi,0.8913137464966637
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_keygen,pkey_rsa_keygen,0.8907474383654139
x509_vfy.c_x509_vfy.c,get_crl_sk,get_crl_sk,0.8900653928993285
cms_pwri.c_cms_pwri.c,cms_RecipientInfo_pwri_crypt,cms_RecipientInfo_pwri_crypt,0.8890066002514762
v3_cpols.c_v3_cpols.c,r2i_certpol,r2i_certpol,0.8890055077930574
ocsp_srv.c_ocsp_srv.c,OCSP_basic_sign,OCSP_basic_sign,0.8885293248554691
d1_both.c_statem_dtls.c,dtls1_buffer_message,dtls1_buffer_message,0.8883593682869779
pk7_smime.c_pk7_smime.c,PKCS7_verify,PKCS7_verify,0.8878529819552301
s3_pkt.c_rec_layer_s3.c,ssl3_read_bytes,ssl3_read_bytes,0.8872756316926124
ec_asn1.c_ec_asn1.c,i2d_ECPrivateKey,i2d_ECPrivateKey,0.8871259909466188
d1_both.c_statem_dtls.c,dtls1_retransmit_message,dtls1_retransmit_message,0.8870239916258666
cfb_enc.c_ofb_enc.c,DES_cfb_encrypt,DES_ofb_encrypt,0.8869296363614056
ca.c_ca.c,do_revoke,do_revoke,0.8863352863486464
ts.c_ts.c,verify_command,verify_command,0.8856566440241538
dsa_gen.c_dsa_gen.c,dsa_builtin_paramgen,dsa_builtin_paramgen2,0.8853487733583487
d1_srtp.c_d1_srtp.c,ssl_add_clienthello_use_srtp_ext,ssl_add_clienthello_use_srtp_ext,0.8843841004235267
s_server.c_s_server.c,init_ssl_connection,init_ssl_connection,0.8839896977926593
asn_mime.c_asn_mime.c,multi_split,multi_split,0.883696167249405
asn1pars.c_asn1pars.c,asn1parse_main,asn1parse_main,0.8835434519092197
x509.c_x509.c,x509_certify,x509_certify,0.883467820618423
ssl_ciph.c_ssl_ciph.c,ssl_cipher_process_rulestr,ssl_cipher_process_rulestr,0.8832900229072985
p5_crpt.c_p5_crpt.c,PKCS5_PBE_keyivgen,PKCS5_PBE_keyivgen,0.8830764723416575
s_server.c_s_server.c,cert_status_cb,cert_status_cb,0.8828403627428236
ca.c_ca.c,ca_main,ca_main,0.8817335201584819
passwd.c_passwd.c,passwd_main,passwd_main,0.8815182376089609
dh_ameth.c_dh_ameth.c,dh_pub_decode,dh_pub_decode,0.8786307271904781
s3_pkt.c_rec_layer_s3.c,ssl3_read_n,ssl3_read_n,0.8769343455107932
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_verify,pkey_rsa_verify,0.8766277417560888
pk7_lib.c_pk7_lib.c,PKCS7_add_signer,PKCS7_add_signer,0.8763246358811532
dsa.c_dsa.c,dsa_main,dsa_main,0.8758470248419095
a_d2i_fp.c_a_d2i_fp.c,asn1_d2i_read_bio,asn1_d2i_read_bio,0.8755702925785589
pkcs12.c_pkcs12.c,print_attribs,print_attribs,0.8750173741567409
spkac.c_spkac.c,spkac_main,spkac_main,0.8747950012193857
dh_ameth.c_dh_ameth.c,dh_priv_decode,dh_priv_decode,0.8746476407379543
s3_enc.c_s3_enc.c,ssl3_change_cipher_state,ssl3_change_cipher_state,0.8742609770420338
t1_lib.c_t1_lib.c,ssl_add_serverhello_tlsext,ssl_add_serverhello_tlsext,0.8738709124727728
t_x509.c_t_x509.c,X509_ocspid_print,X509_ocspid_print,0.8737936751916761
x509_req.c_x509_req.c,X509_to_X509_REQ,X509_to_X509_REQ,0.8737856462144384
tasn_enc.c_tasn_enc.c,asn1_set_seq_out,asn1_set_seq_out,0.8728212210452855
cms_env.c_cms_env.c,cms_EnvelopedData_init_bio,cms_EnvelopedData_init_bio,0.8722070776139985
ec.c_ec.c,ec_main,ec_main,0.8718269946697861
pvkfmt.c_pvkfmt.c,do_PVK_body,do_PVK_body,0.871280981947193
a_verify.c_a_verify.c,ASN1_verify,ASN1_verify,0.8709940401232199
dsatest.c_dsatest.c,main,main,0.8706695255167224
apps.c_apps.c,load_certs_crls,load_certs_crls,0.8678205841384266
bio_b64.c_bio_b64.c,b64_write,b64_write,0.8654992762076088
cms_sd.c_cms_sd.c,CMS_add1_signer,CMS_add1_signer,0.8648413445794292
d1_both.c_statem_dtls.c,dtls1_get_message,dtls_get_message,0.8647271126449667
bio_ok.c_bio_ok.c,sig_in,sig_in,0.8640711331006965
v3_skey.c_v3_skey.c,s2i_skey_id,s2i_skey_id,0.8634780707512056
pem_lib.c_pem_lib.c,PEM_ASN1_write_bio,PEM_ASN1_write_bio,0.863282857197945
ocsp_vfy.c_ocsp_vfy.c,OCSP_request_verify,OCSP_request_verify,0.8631147808178856
by_dir.c_by_dir.c,add_cert_dir,add_cert_dir,0.8613405861711538
pem_lib.c_pem_lib.c,PEM_do_header,PEM_do_header,0.8612720489238576
eck_prn.c_eck_prn.c,ECPKParameters_print,ECPKParameters_print,0.8610385238375107
ocsp.c_ocsp.c,ocsp_main,ocsp_main,0.8602537152052467
x_crl.c_x_crl.c,crl_set_issuers,crl_set_issuers,0.858230604447018
cfb64enc.c_ofb64enc.c,DES_cfb64_encrypt,DES_ofb64_encrypt,0.8573165977191287
rsa_crpt.c_rsa_crpt.c,RSA_setup_blinding,RSA_setup_blinding,0.8572282774645072
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_sign,pkey_rsa_sign,0.8568779915609215
ssl_lib.c_ssl_lib.c,SSL_dup,SSL_dup,0.8560093460832164
a_strex.c_a_strex.c,do_buf,do_buf,0.8557101416989735
smime.c_smime.c,smime_main,smime_main,0.853304454233833
s_client.c_s_client.c,print_stuff,print_stuff,0.8526154716077522
bss_dgram.c_bss_dgram.c,dgram_ctrl,dgram_ctrl,0.850078041623296
d1_pkt.c_ssl3_record.c,dtls1_process_record,dtls1_process_record,0.8493482157504896
ecs_ossl.c_ecdsa_ossl.c,ecdsa_sign_setup,ecdsa_sign_setup,0.8489958209616829
ssl_cert.c_ssl_cert.c,ssl_verify_cert_chain,ssl_verify_cert_chain,0.848923372802582
bn_print.c_bn_print.c,BN_bn2dec,BN_bn2dec,0.8483808334401686
d1_pkt.c_rec_layer_d1.c,dtls1_buffer_record,dtls1_buffer_record,0.8480047208126273
dsa_ossl.c_dsa_ossl.c,dsa_do_verify,dsa_do_verify,0.8478897077647016
ssl_lib.c_ssl_lib.c,SSL_new,SSL_new,0.847059453284825
ec_asn1.c_ec_asn1.c,d2i_ECPrivateKey,d2i_ECPrivateKey,0.8466888597434579
pcy_cache.c_pcy_cache.c,policy_cache_create,policy_cache_create,0.8466675346775452
dsaparam.c_dsaparam.c,dsaparam_main,dsaparam_main,0.8440340336147738
ocsp.c_ocsp.c,add_ocsp_serial,add_ocsp_serial,0.8439938401394557
pkcs7.c_pkcs7.c,pkcs7_main,pkcs7_main,0.8437671211570843
p12_kiss.c_p12_kiss.c,PKCS12_parse,PKCS12_parse,0.8432258316906671
t1_lib.c_t1_lib.c,ssl_add_clienthello_tlsext,ssl_add_clienthello_tlsext,0.8428892691223959
x_name.c_x_name.c,x509_name_ex_d2i,x509_name_ex_d2i,0.8422266098925697
t_pkey.c_t_pkey.c,ASN1_bn_print,ASN1_bn_print,0.841013314548825
bio_ok.c_bio_ok.c,ok_ctrl,ok_ctrl,0.8393620512500695
pk7_doit.c_pk7_doit.c,PKCS7_signatureVerify,PKCS7_signatureVerify,0.8393173262764357
e_aes_cbc_hmac_sha1.c_e_aes_cbc_hmac_sha1.c,aesni_cbc_hmac_sha1_ctrl,aesni_cbc_hmac_sha1_ctrl,0.8384966115396546
ssl_ciph.c_ssl_ciph.c,ssl_cipher_get_evp,ssl_cipher_get_evp,0.8381244832918977
dhparam.c_dhparam.c,dhparam_main,dhparam_main,0.8376575054191636
cms_sd.c_cms_sd.c,cms_SignerInfo_content_sign,cms_SignerInfo_content_sign,0.8356862950878403
ssltest.c_ssltest_old.c,main,main,0.8332842773059557
x509_r2x.c_x509_r2x.c,X509_REQ_to_X509,X509_REQ_to_X509,0.8331316416006747
dsa_ossl.c_dsa_ossl.c,dsa_do_sign,dsa_do_sign,0.8328060533692576
rsa.c_rsa.c,rsa_main,rsa_main,0.8315933678661767
req.c_req.c,req_main,req_main,0.8311239130058301
ca.c_ca.c,certify_cert,certify_cert,0.8310091263977104
ssl_ciph.c_ssl_ciph.c,ssl_create_cipher_list,ssl_create_cipher_list,0.8296532872672895
s_client.c_s_client.c,s_client_main,s_client_main,0.8289135997593399
pkcs8.c_pkcs8.c,pkcs8_main,pkcs8_main,0.8278382992111692
cms.c_cms.c,cms_main,cms_main,0.8276489708111692
ssl_lib.c_statem_clnt.c,ssl_cipher_list_to_bytes,ssl_cipher_list_to_bytes,0.8246371744839965
p12_crpt.c_p12_crpt.c,PKCS12_PBE_keyivgen,PKCS12_PBE_keyivgen,0.8245967470749267
dsa_ameth.c_dsa_ameth.c,dsa_priv_decode,dsa_priv_decode,0.8243022391332727
apps.c_apps.c,chopup_args,chopup_args,0.823114763771635
dgst.c_dgst.c,do_fp,do_fp,0.8228143143168127
d1_pkt.c_rec_layer_d1.c,dtls1_read_bytes,dtls1_read_bytes,0.8205937251308947
t1_lib.c_t1_lib.c,tls_decrypt_ticket,tls_decrypt_ticket,0.820564466927984
x509.c_x509.c,x509_main,x509_main,0.8199664327371436
p12_kiss.c_p12_kiss.c,parse_pk12,parse_pk12,0.8194627189662582
t1_enc.c_t1_enc.c,tls1_change_cipher_state,tls1_change_cipher_state,0.8174842838692742
srp.c_srp.c,srp_main,srp_main,0.8158729805886585
engine.c_engine.c,engine_main,engine_main,0.8157674122051133
ssl_txt.c_ssl_txt.c,SSL_SESSION_print,SSL_SESSION_print,0.8121673172485329
p5_crpt2.c_p5_crpt2.c,PKCS5_PBKDF2_HMAC,PKCS5_PBKDF2_HMAC,0.8092800691767108
t_crl.c_t_crl.c,X509_CRL_print,X509_CRL_print,0.8092186838988691
pk7_doit.c_pk7_doit.c,PKCS7_SIGNER_INFO_sign,PKCS7_SIGNER_INFO_sign,0.8078528772843718
ec_lib.c_ec_lib.c,EC_GROUP_copy,EC_GROUP_copy,0.8075919367038124
ocsp_lib.c_ocsp_lib.c,OCSP_cert_id_new,OCSP_cert_id_new,0.8059546201527745
rsa_depr.c_rsa_depr.c,RSA_generate_key,RSA_generate_key,0.8011275650491188
ocsp_vfy.c_ocsp_vfy.c,ocsp_match_issuerid,ocsp_match_issuerid,0.80059969117019
rsautl.c_rsautl.c,rsautl_main,rsautl_main,0.8001132966749503
