file_name,libressl_3,gmssl,sim_value
bn_exp.c_bn_exp.c,BN_mod_exp_mont_consttime,BN_mod_exp_mont_consttime,0.8775061041117118
ts.c_ts.c,verify_command,verify_command,0.8772286497584554
s_server.c_s_server.c,www_body,www_body,0.8761463294787541
ec_asn1.c_ec_asn1.c,d2i_ECPrivateKey,d2i_ECPrivateKey,0.8752746826677394
bn_exp2.c_bn_exp.c,BN_mod_exp2_mont,BN_mod_exp_mont,0.8746865756432125
by_dir.c_by_dir.c,get_cert_by_subject,get_cert_by_subject,0.8735641311501324
cms_sd.c_cms_sd.c,cms_SignerInfo_content_sign,cms_SignerInfo_content_sign,0.8719397563820984
des_enc.c_xcbc_enc.c,DES_ncbc_encrypt,DES_xcbc_encrypt,0.8716503330452672
pk7_lib.c_pk7_lib.c,PKCS7_add_signer,PKCS7_add_signer,0.8711040662727259
bio_b64.c_bio_b64.c,b64_ctrl,b64_ctrl,0.8707428889060487
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_sign,pkey_rsa_sign,0.8704696989824812
pk7_smime.c_pk7_smime.c,PKCS7_verify,PKCS7_verify,0.8700642052645693
cbc_enc.c_xcbc_enc.c,DES_cbc_encrypt,DES_xcbc_encrypt,0.8695513448078009
dh_ameth.c_dh_ameth.c,dh_priv_decode,dh_priv_decode,0.8693282791712743
x_crl.c_x_crl.c,crl_set_issuers,crl_set_issuers,0.8687805217472246
asn1pars.c_asn1pars.c,asn1parse_main,asn1parse_main,0.8686319560420777
req.c_req.c,add_attribute_object,add_attribute_object,0.8683353743332007
cfb64ede.c_cfb64ede.c,DES_ede3_cfb_encrypt,DES_ede3_cfb_encrypt,0.8678955201325662
x509_skey.c_v3_skey.c,s2i_skey_id,s2i_skey_id,0.8671991727994728
t_crl.c_t_crl.c,X509_CRL_print,X509_CRL_print,0.8668208925194273
eck_prn.c_eck_prn.c,ECPKParameters_print,ECPKParameters_print,0.8664886010784736
rsa_pmeth.c_rsa_pmeth.c,pkey_rsa_verify,pkey_rsa_verify,0.8655946510634225
pkcs12.c_pkcs12.c,print_attribs,print_attribs,0.8651342132564688
pcy_tree.c_pcy_tree.c,tree_init,tree_init,0.8650741785355662
set_key.c_set_key.c,DES_set_key_unchecked,DES_set_key_unchecked,0.8632864879467974
cms_sd.c_cms_sd.c,CMS_add1_signer,CMS_add1_signer,0.8622764890642063
s_server.c_s_server.c,init_ssl_connection,init_ssl_connection,0.8609403829115843
smime.c_smime.c,smime_main,smime_main,0.8606484720541039
xcbc_enc.c_des_enc.c,DES_xcbc_encrypt,DES_ncbc_encrypt,0.860183738081769
pkcs8.c_pkcs8.c,pkcs8_main,pkcs8_main,0.857188502742636
ofb_enc.c_cfb_enc.c,DES_ofb_encrypt,DES_cfb_encrypt,0.857170321279737
spkac.c_spkac.c,spkac_main,spkac_main,0.8571434958195685
x509_pmaps.c_v3_pmaps.c,v2i_POLICY_MAPPINGS,v2i_POLICY_MAPPINGS,0.8569244313307132
xcbc_enc.c_cbc_enc.c,DES_xcbc_encrypt,DES_cbc_encrypt,0.8566520790084952
ca.c_ca.c,ca_main,ca_main,0.8542345597951715
rsa_ameth.c_rsa_ameth.c,rsa_cms_encrypt,rsa_cms_encrypt,0.8535088602393072
ocsp.c_ocsp.c,query_responder,query_responder,0.852993789003633
x509_pci.c_v3_pci.c,process_pci_value,process_pci_value,0.8521061049319903
ocsp_vfy.c_ocsp_vfy.c,OCSP_request_verify,OCSP_request_verify,0.8509080473057011
tasn_enc.c_tasn_enc.c,asn1_set_seq_out,asn1_set_seq_out,0.8506490578371328
req.c_req.c,set_keygen_ctx,set_keygen_ctx,0.8499585659308275
pkcs7.c_pkcs7.c,pkcs7_main,pkcs7_main,0.8494974596741021
pcy_cache.c_pcy_cache.c,policy_cache_create,policy_cache_create,0.8491128619290336
by_dir.c_by_dir.c,add_cert_dir,add_cert_dir,0.8487015544579091
ocsp.c_ocsp.c,add_ocsp_serial,add_ocsp_serial,0.847209675946659
ssl_cert.c_ssl_cert.c,ssl_verify_cert_chain,ssl_verify_cert_chain,0.8471659453581505
x509_r2x.c_x509_r2x.c,X509_REQ_to_X509,X509_REQ_to_X509,0.847118670988867
a_strex.c_a_strex.c,do_buf,do_buf,0.8462486768215998
dsa_ossl.c_dsa_ossl.c,dsa_do_verify,dsa_do_verify,0.8460177322463796
apps.c_apps.c,load_certs_crls,load_certs_crls,0.8458732536069626
x_name.c_x_name.c,x509_name_ex_d2i,x509_name_ex_d2i,0.8450290653318686
ec_key.c_ec_key.c,EC_KEY_copy,EC_KEY_copy,0.844173461016356
ec.c_ec.c,ec_main,ec_main,0.843672088651283
ede_cbcm_enc.c_des_enc.c,DES_ede3_cbcm_encrypt,DES_ede3_cbc_encrypt,0.8394106853963526
ca.c_ca.c,certify_cert,certify_cert,0.8392128612234557
e_aes_cbc_hmac_sha1.c_e_aes_cbc_hmac_sha1.c,aesni_cbc_hmac_sha1_ctrl,aesni_cbc_hmac_sha1_ctrl,0.8384935423798476
ssl_lib.c_ssl_lib.c,SSL_dup,SSL_dup,0.8384214332082867
p12_kiss.c_p12_kiss.c,PKCS12_parse,PKCS12_parse,0.8379216117676748
t1_lib.c_t1_lib.c,tls_decrypt_ticket,tls_decrypt_ticket,0.8374582202226221
cfb64enc.c_ofb64enc.c,DES_cfb64_encrypt,DES_ofb64_encrypt,0.8358505943790954
bss_dgram.c_bss_dgram.c,dgram_ctrl,dgram_ctrl,0.8343695081654876
t_pkey.c_t_pkey.c,ASN1_bn_print,ASN1_bn_print,0.8338342750381889
rsa.c_rsa.c,rsa_main,rsa_main,0.8327349885173767
ts_verify_ctx.c_ts_verify_ctx.c,TS_REQ_to_TS_VERIFY_CTX,TS_REQ_to_TS_VERIFY_CTX,0.8318271522724734
cms.c_cms.c,cms_main,cms_main,0.8315459937831755
dsa_ossl.c_dsa_ossl.c,dsa_do_sign,dsa_do_sign,0.8295698005878677
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_set_genTime_with_precision,TS_RESP_set_genTime_with_precision,0.827878744838445
ec_pmeth.c_ec_pmeth.c,pkey_ec_ctrl,pkey_ec_ctrl,0.8268166724990339
p12_crpt.c_p12_crpt.c,PKCS12_PBE_keyivgen,PKCS12_PBE_keyivgen,0.8260022255720393
x509_info.c_v3_info.c,i2v_AUTHORITY_INFO_ACCESS,i2v_AUTHORITY_INFO_ACCESS,0.8258091019999501
apps.c_apps.c,load_pkcs12,load_pkcs12,0.823852391943526
cms_sd.c_cms_sd.c,CMS_SignerInfo_sign,CMS_SignerInfo_sign,0.8230848326268851
apps.c_apps.c,load_pubkey,load_pubkey,0.8198192884275896
ca.c_ca.c,make_revocation_str,make_revocation_str,0.8194022270880579
cfb64ede.c_ofb64ede.c,DES_ede3_cfb64_encrypt,DES_ede3_ofb64_encrypt,0.8183089439713793
p12_kiss.c_p12_kiss.c,parse_pk12,parse_pk12,0.8179567106022165
rsa_ameth.c_rsa_ameth.c,rsa_cms_decrypt,rsa_cms_decrypt,0.8152286844894963
dsaparam.c_dsaparam.c,dsaparam_main,dsaparam_main,0.8151542146429503
rsautl.c_rsautl.c,rsautl_main,rsautl_main,0.8119886204097393
ssl_cert.c_ssl_cert.c,ssl_cert_dup,ssl_cert_dup,0.8104225751976242
p5_crpt2.c_p5_crpt2.c,PKCS5_PBKDF2_HMAC,PKCS5_PBKDF2_HMAC,0.810162028999032
apps.c_apps.c,chopup_args,chopup_args,0.810006490068474
pk7_doit.c_pk7_doit.c,PKCS7_SIGNER_INFO_sign,PKCS7_SIGNER_INFO_sign,0.8075350304902913
ssl_ciph.c_ssl_ciph.c,ssl_create_cipher_list,ssl_create_cipher_list,0.8073444169826722
req.c_req.c,req_main,req_main,0.8047181977045728
ssl_lib.c_ssl_lib.c,SSL_free,SSL_free,0.8034243114744328
ts_rsp_print.c_ts_rsp_print.c,TS_TST_INFO_print_bio,TS_TST_INFO_print_bio,0.8029036666019906
ec_lib.c_ec_lib.c,EC_GROUP_copy,EC_GROUP_copy,0.8019988109389427
ecs_ossl.c_ecdsa_ossl.c,ecdsa_sign_setup,ecdsa_sign_setup,0.8019329197481797
rsa_depr.c_rsa_depr.c,RSA_generate_key,RSA_generate_key,0.8012076573884863
d1_both.c_statem_dtls.c,dtls1_retransmit_message,dtls1_retransmit_message,0.8003865165597779
