file_name,libressl_3,gmssl,sim_value
gcm128.c_gcm128.c,CRYPTO_gcm128_setiv,CRYPTO_gcm128_aad,0.8267131207466842
ecp_oct.c_ecp_oct.c,ec_GFp_simple_oct2point,ec_GFp_simple_set_compressed_coordinates,0.8266089570266624
ec2_oct.c_ecp_oct.c,ec_GF2m_simple_point2oct,ec_GFp_simple_set_compressed_coordinates,0.8264516365191643
p12_crpt.c_p12_crpt.c,PKCS12_PBE_keyivgen,PKCS12_PBE_keyivgen,0.8260022255720393
x509_info.c_v3_info.c,i2v_AUTHORITY_INFO_ACCESS,i2v_AUTHORITY_INFO_ACCESS,0.8258091019999501
tasn_enc.c_tasn_fre.c,ASN1_item_ex_i2d,asn1_item_embed_free,0.8245494292373026
apps.c_apps.c,load_pkcs12,load_pkcs12,0.823852391943526
bn_nist.c_bn_nist.c,BN_nist_mod_256,BN_nist_mod_192,0.8232456688870757
bn_gcd.c_bn_sqrt.c,BN_mod_inverse_internal,BN_mod_sqrt,0.8230959996154901
cms_sd.c_cms_sd.c,CMS_SignerInfo_sign,CMS_SignerInfo_sign,0.8230848326268851
bn_exp2.c_bn_exp.c,BN_mod_exp2_mont,BN_mod_exp_mont_word,0.8221903701002957
tasn_new.c_tasn_enc.c,asn1_item_ex_combine_new,ASN1_item_ex_i2d,0.8218804912479178
tasn_fre.c_tasn_enc.c,asn1_item_combine_free,ASN1_item_ex_i2d,0.8217056912588374
ca.c_ca.c,do_updatedb,get_certificate_status,0.8207021989895048
xcbc_enc.c_cfb64enc.c,DES_xcbc_encrypt,DES_cfb64_encrypt,0.8204294408905499
dh_key.c_dh_key.c,compute_key,generate_key,0.8200785411943583
ecp_smpl.c_ec2_oct.c,ec_GFp_simple_cmp,ec_GF2m_simple_oct2point,0.8199469012657079
apps.c_apps.c,load_pubkey,load_pubkey,0.8198192884275896
bn_sqrt.c_bn_gcd.c,BN_mod_sqrt,int_bn_mod_inverse,0.8195187090068952
bn_print.c_bn_print.c,BN_hex2bn,BN_dec2bn,0.8194569134602578
ca.c_ca.c,make_revocation_str,make_revocation_str,0.8194022270880579
ecp_oct.c_ecp_oct.c,ec_GFp_simple_point2oct,ec_GFp_simple_set_compressed_coordinates,0.818867469551974
cfb64ede.c_ofb64ede.c,DES_ede3_cfb64_encrypt,DES_ede3_ofb64_encrypt,0.8183089439713793
ofb64ede.c_des_enc.c,DES_ede3_ofb64_encrypt,DES_ede3_cbc_encrypt,0.8179937330459678
p12_kiss.c_p12_kiss.c,parse_pk12,parse_pk12,0.8179567106022165
ecp_smpl.c_ecp_oct.c,ec_GFp_simple_group_set_curve,ec_GFp_simple_point2oct,0.8167605538108137
ecp_smpl.c_ec2_oct.c,ec_GFp_simple_cmp,ec_GF2m_simple_set_compressed_coordinates,0.8164824008598937
rsa_ameth.c_rsa_ameth.c,rsa_cms_decrypt,rsa_cms_decrypt,0.8152286844894963
ts_rsp_sign.c_ts_rsp_sign.c,TS_RESP_check_request,ts_RESP_check_request,0.8152120286414407
tasn_fre.c_tasn_new.c,ASN1_primitive_free,asn1_primitive_new,0.8152023517305338
dsaparam.c_dsaparam.c,dsaparam_main,dsaparam_main,0.8151542146429503
tasn_fre.c_tasn_enc.c,ASN1_primitive_free,asn1_ex_i2c,0.8135151294909104
cfb64ede.c_ofb64enc.c,DES_ede3_cfb64_encrypt,DES_ofb64_encrypt,0.8133757299400389
ecp_smpl.c_ec2_oct.c,ec_GFp_simple_group_set_curve,ec_GF2m_simple_point2oct,0.813176908434718
bn_exp.c_bn_exp.c,BN_mod_exp_mont_consttime,BN_mod_exp_mont,0.8131632125818128
ecp_oct.c_ec2_oct.c,ec_GFp_simple_set_compressed_coordinates,ec_GF2m_simple_point2oct,0.8128271236965887
rsa_eay.c_rsa_ossl.c,RSA_eay_public_encrypt,rsa_ossl_public_decrypt,0.8122049238956104
rsautl.c_rsautl.c,rsautl_main,rsautl_main,0.8119886204097393
ecp_smpl.c_ecp_oct.c,ec_GFp_simple_cmp,ec_GFp_simple_oct2point,0.8118721239277922
p5_crpt.c_p12_crpt.c,PKCS5_PBE_keyivgen,PKCS12_PBE_keyivgen,0.811842744090657
ofb_enc.c_cfb64enc.c,DES_ofb_encrypt,DES_cfb64_encrypt,0.81115853915973
dsa_ameth.c_dsa_ameth.c,dsa_priv_decode,dsa_pub_decode,0.8111423486621646
ssl_cert.c_ssl_cert.c,ssl_cert_dup,ssl_cert_dup,0.8104225751976242
p5_crpt2.c_p5_crpt2.c,PKCS5_PBKDF2_HMAC,PKCS5_PBKDF2_HMAC,0.810162028999032
tasn_enc.c_tasn_dec.c,ASN1_item_ex_i2d,asn1_item_embed_d2i,0.8100085265259498
apps.c_apps.c,chopup_args,chopup_args,0.810006490068474
ecp_smpl.c_ec2_oct.c,ec_GFp_simple_is_on_curve,ec_GF2m_simple_set_compressed_coordinates,0.8094111605259806
tasn_dec.c_tasn_enc.c,asn1_item_ex_d2i,ASN1_item_ex_i2d,0.8093672843178116
ec.c_sm2.c,ec_main,sm2_main,0.8092134379304321
ecp_smpl.c_ecp_oct.c,ec_GFp_simple_set_Jprojective_coordinates_GFp,ec_GFp_simple_point2oct,0.8088245702959871
tasn_dec.c_tasn_dec.c,asn1_template_noexp_d2i,asn1_template_ex_d2i,0.8088186924893225
ecp_oct.c_ecp_oct.c,ec_GFp_simple_set_compressed_coordinates,ec_GFp_simple_point2oct,0.808570307093923
des_enc.c_xcbc_enc.c,DES_ede3_cbc_encrypt,DES_xcbc_encrypt,0.8081647468403255
pk7_doit.c_pk7_doit.c,PKCS7_SIGNER_INFO_sign,PKCS7_SIGNER_INFO_sign,0.8075350304902913
bn_nist.c_bn_nist.c,BN_nist_mod_521,BN_nist_mod_192,0.807532999468065
ssl_ciph.c_ssl_ciph.c,ssl_create_cipher_list,ssl_create_cipher_list,0.8073444169826722
dsa_ameth.c_dsa_ameth.c,dsa_pub_decode,dsa_priv_decode,0.8072499196833165
cfb64ede.c_des_enc.c,DES_ede3_cfb64_encrypt,DES_ede3_cbc_encrypt,0.8064627420131568
tasn_new.c_tasn_fre.c,ASN1_primitive_new,asn1_primitive_free,0.8057326391034623
des_enc.c_cfb64enc.c,DES_ncbc_encrypt,DES_cfb64_encrypt,0.8054444944002512
req.c_req.c,req_main,req_main,0.8047181977045728
cfb64enc.c_ofb64ede.c,DES_cfb64_encrypt,DES_ede3_ofb64_encrypt,0.804067319345122
ecp_smpl.c_ec2_oct.c,ec_GFp_simple_set_Jprojective_coordinates_GFp,ec_GF2m_simple_point2oct,0.8036834147486864
tasn_dec.c_tasn_new.c,asn1_ex_c2i,asn1_primitive_new,0.8035056703293076
ssl_lib.c_ssl_lib.c,SSL_free,SSL_free,0.8034243114744328
ofb_enc.c_ofb64enc.c,DES_ofb_encrypt,DES_ofb64_encrypt,0.8033571522718443
ts_rsp_print.c_ts_rsp_print.c,TS_TST_INFO_print_bio,TS_TST_INFO_print_bio,0.8029036666019906
dh_key.c_dh_key.c,generate_key,compute_key,0.8022759448581163
ec_lib.c_ec_lib.c,EC_GROUP_copy,EC_GROUP_copy,0.8019988109389427
ecs_ossl.c_ecdsa_ossl.c,ecdsa_sign_setup,ecdsa_sign_setup,0.8019329197481797
rsa_depr.c_rsa_depr.c,RSA_generate_key,RSA_generate_key,0.8012076573884863
d1_both.c_statem_dtls.c,dtls1_retransmit_message,dtls1_retransmit_message,0.8003865165597779
ede_cbcm_enc.c_cfb64ede.c,DES_ede3_cbcm_encrypt,DES_ede3_cfb64_encrypt,0.8003466414884414
bn_nist.c_bn_nist.c,BN_nist_mod_192,BN_nist_mod_521,0.8002445006247831
ec2_smpl.c_ec2_oct.c,ec_GF2m_simple_is_on_curve,ec_GF2m_simple_set_compressed_coordinates,0.8002343571840972
